term,weeb_freq,non_weeb_freq,specificity,similarity,combined_score
boyfriend,0.00046608564367344466,0.00017968459338760985,0.9531660050374873,0.0,0.667216203526241
stories,0.0012620223596709792,0.00048689209682923387,0.9524281029979582,0.0,0.6666996720985707
aside,0.0005076949419028424,0.00019610624467853805,0.9512238691242006,0.0,0.6658567083869404
generated,0.00023631497061795683,9.134929680661181e-05,0.9504742799367745,0.0,0.6653319959557421
collection,0.001144361741009832,0.0004424350642682131,0.9503084842332646,0.0,0.6652159389632852
music,0.00420331573265081,0.0016263724891770173,0.9495215682639545,0.0,0.6646650977847681
goat,0.00040673581826761033,0.00015751650277586612,0.9486332582234303,0.0,0.6640432807564012
dunk,0.00031076677567202745,0.00012047076049180438,0.9476351331394995,0.0,0.6633445931976496
format,0.0002490162858773348,9.65770077464641e-05,0.9471769677517812,0.0,0.6630238774262468
recent,0.0008754118390838832,0.00033952510097618317,0.947146389173032,0.0,0.6630024724211223
real life,0.00033127563567847987,0.00012901190098321325,0.9430456359846053,0.0,0.6601319451892237
naked,0.0005121276305277909,0.00019955151938518621,0.9425011209663012,0.0,0.6597507846764108
edits,0.0002522651780706317,9.845137952871939e-05,0.940917391380638,0.0,0.6586421739664465
atm,0.00032058139284500236,0.00012549609356335865,0.937861083947827,0.0,0.6565027587634789
grew,0.0007098340124690859,0.0002785430889120829,0.9354581740987528,0.0,0.6548207218691269
client,0.0003814936839096326,0.00014983738902632363,0.9345432564808775,0.0,0.6541802795366143
furryart,0.0007020107202637595,0.00027634851681496505,0.9322856443142346,0.0,0.6525999510199642
wars,0.0009623759180146754,0.0003793391634202148,0.9309742865986786,0.0,0.651682000619075
wind,0.0005759926087491287,0.00022718349649294894,0.9303365164881203,0.0,0.6512355615416842
include,0.0005304698838391539,0.00020923059622782346,0.9303259226484198,0.0,0.6512281458538939
versions,0.0004453187682170617,0.00017566824214245778,0.9301927857118095,0.0,0.6511349499982666
expecting,0.00046573697197413254,0.00018388962857241215,0.9292849749410168,0.0,0.6504994824587117
wo nt,0.00029289280007311686,0.00011574175651184351,0.9284446770524188,0.0,0.6499112739366931
wedding,0.00028519289711026875,0.00011294808015118962,0.9262370031285717,0.0,0.6483659021900001
lately,0.0007832277512966466,0.0003107954667703081,0.9242882970227649,0.0,0.6470018079159354
idc,0.0003921632066466725,0.00015569087982797862,0.9238052074892293,0.0,0.6466636452424604
vibrant,0.0002120508016370182,8.424894996487092e-05,0.923049055125994,0.0,0.6461343385881958
dc,0.0004474398796325536,0.0001780502795613635,0.9214758635034677,0.0,0.6450331044524273
toxic,0.00035455916316574345,0.00014136391975709206,0.9195372420321628,0.0,0.6436760694225139
specifically,0.0008450173594852722,0.00033714696130346513,0.9188380704019654,0.0,0.6431866492813757
sticker,0.0003792577395777713,0.00015146456811089356,0.9178639053199873,0.0,0.6425047337239911
movie,0.0035745663239669092,0.0014290806585350428,0.9168124774105028,0.0,0.6417687341873519
anne,0.00019094462364096826,7.640914077323944e-05,0.9158803397521873,0.0,0.641116237826531
canvas,0.00020710127526036009,8.295484716032577e-05,0.9149107538141541,0.0,0.6404375276699078
begging,0.00025069560395496953,0.00010046833668067958,0.9143962535264101,0.0,0.640077377468487
ops,0.0002729073108680188,0.00010941257096833215,0.9140058776688987,0.0,0.639804114368229
en el,0.00020515361106844735,8.225311141499711e-05,0.9139570748187513,0.0,0.6397699523731258
hmu,0.0002807192977300776,0.00011259739025974213,0.9135361593581837,0.0,0.6394753115507286
insta,0.0002812195586756805,0.00011284191495519825,0.9131473247147035,0.0,0.6392031273002924
drew,0.0009226312894518561,0.0003709235169283567,0.9112336362427124,0.0,0.6378635453698986
muito,0.0003235620564397429,0.0001303397409064498,0.9092460325573293,0.0,0.6364722227901305
amzn,0.00028899598887373784,0.00011642538087084747,0.9091617355463247,0.0,0.6364132148824273
hack,0.0003434068139060712,0.00013845424274536408,0.9083754659307197,0.0,0.6358628261515038
rice,0.00028866491674295813,0.00011650784003364533,0.9073074787283837,0.0,0.6351152351098686
2012,0.00026885942289894214,0.0001085229094614449,0.9072268042249138,0.0,0.6350587629574396
surreal,0.0002577126143399779,0.0001041092917031719,0.9064032645567045,0.0,0.6344822851896931
popular,0.0012086789690720998,0.0004887169885631999,0.9054995927688612,0.0,0.6338497149382027
releases,0.0004197341676154451,0.00016971537368909944,0.9054984641926623,0.0,0.6338489249348636
felt like,0.00034514432776680813,0.00013957364086226366,0.9053698907090111,0.0,0.6337589234963077
spooky,0.00021627885342766142,8.752363894873741e-05,0.9046589666934792,0.0,0.6332612766854354
enter,0.0003635221923312681,0.0001472856320887083,0.9034661661662267,0.0,0.6324263163163586
familiar,0.0004655029326261052,0.0001889753549190245,0.9015014729946063,0.0,0.6310510310962243
bonus,0.0005667374461174958,0.00023057407935711728,0.8993236849372876,0.0,0.6295265794561014
based,0.0020859481526808764,0.0008492524844877597,0.8986221779976237,0.0,0.6290355245983366
impact,0.000883710022402131,0.00036074460149339646,0.8959585829556708,0.0,0.6271710080689695
examples,0.00028362782499935616,0.00011592588108054484,0.8947113626533111,0.0,0.6262979538573177
dev,0.0004217896076749725,0.0001724168396849291,0.8945912553509103,0.0,0.6262138787456372
school,0.0023764611621392958,0.0009717132966816902,0.8943068939381115,0.0,0.626014825756678
picked,0.0005880743051318733,0.0002409420508396484,0.8922966125659573,0.0,0.62460762879617
milf,0.0003147726867689785,0.00012907347721169806,0.8914684589635924,0.0,0.6240279212745147
agent,0.0002451750861504154,0.00010063175800549585,0.8905041130251573,0.0,0.6233528791176101
younger,0.00042729301386326636,0.000175423829372844,0.8902647289865893,0.0,0.6231853102906124
patreon,0.0005370700899181961,0.00022128427358288934,0.8866801608026463,0.0,0.6206761125618524
singapore,0.0002746717999429146,0.0001132477207183862,0.8859987731768403,0.0,0.6201991412237882
chicken,0.0004938753833184733,0.0002037360812737033,0.885457499504776,0.0,0.6198202496533431
january,0.000825025234022152,0.0003405398103410967,0.8848817640608776,0.0,0.6194172348426142
existing,0.0002523408280851401,0.00010431931615188674,0.8833235609489635,0.0,0.6183264926642744
tend,0.00031632793558690014,0.00013077496550574215,0.8833009722864928,0.0,0.618310680600545
describe,0.0003065064548769061,0.0001272032353061002,0.8794522698469717,0.0,0.6156165888928802
catch,0.001260103591658467,0.0005231584975940795,0.8790646275535501,0.0,0.615345239287485
ve,0.0012046281312400194,0.0005005839518045725,0.8781507562004708,0.0,0.6147055293403295
rap,0.00032202211150340974,0.00013408202748325896,0.8761680191140314,0.0,0.6133176133798219
os,0.00033615264718038674,0.00014015643900035138,0.8748057276873807,0.0,0.6123640093811665
shiny,0.0003108979102829107,0.00013003968088353841,0.8716245067407485,0.0,0.6101371547185239
idk,0.0019700540318791492,0.0008240947544700238,0.871530661533385,0.0,0.6100714630733695
punk,0.0003503413071339518,0.00014655695143943345,0.8714933457266362,0.0,0.6100453420086452
teen,0.0005263383970069307,0.0002201835989829225,0.871482342877643,0.0,0.6100376400143501
evil,0.0009384639922560831,0.0003928503410060224,0.8708156123101953,0.0,0.6095709286171367
shocked,0.0004827746347654176,0.00020240651318303535,0.8692715465020276,0.0,0.6084900825514193
plenty,0.0006241878946146609,0.0002617471603742136,0.8690722132949236,0.0,0.6083505493064465
host,0.00038268634953753154,0.00016051479968937616,0.868829213055895,0.0,0.6081804491391265
completed,0.00035665571817326277,0.00015008269279879753,0.8655841281698432,0.0,0.6059088897188902
crush,0.0005456965620548132,0.00023066325495290073,0.8611039476539775,0.0,0.6027727633577842
sites,0.0004586387546747323,0.00019469830792940085,0.8568113560763415,0.0,0.599767949253439
ghost,0.0008633693728025211,0.0003665164871298953,0.8567989470368923,0.0,0.5997592629258246
story,0.0034353991618159205,0.0014616772605619069,0.8545484989818469,0.0,0.5981839492872928
awhile,0.00023029238226672093,9.807243649779776e-05,0.8536427898491346,0.0,0.5975499528943942
dawn,0.00023818988002049493,0.00010159652247391993,0.852058299406404,0.0,0.5964408095844828
decided,0.0010833973739707455,0.00046240425448021677,0.8514174572029268,0.0,0.5959922200420488
page,0.0013675396552988684,0.0005840039785191563,0.8508606388205886,0.0,0.595602447174412
harry,0.0003225749523440242,0.00013809114856802083,0.8484211414532328,0.0,0.5938947990172629
mega,0.00043300494607131993,0.00018620686547159414,0.8438906089879222,0.0,0.5907234262915455
es,0.0011155882959942044,0.0004811210926311552,0.8410180560150458,0.0,0.588712639210532
film,0.0015927751587544484,0.0006869886218862363,0.8409153438323386,0.0,0.5886407406826369
talent,0.0002609163820583351,0.00011267481293297666,0.8396935681512969,0.0,0.5877854977059078
realizing,0.0003377553727296436,0.00014605775505502198,0.8383193694864295,0.0,0.5868235586405006
tattoo,0.0005478316375009055,0.00023697303387253078,0.8380214159211467,0.0,0.5866149911448026
pop,0.0010666785844615954,0.00046177554070493383,0.8372259197916261,0.0,0.5860581438541382
tales,0.0004293043705126135,0.00018650756630814026,0.8336940442205543,0.0,0.583585830954388
attack,0.0008778245591548352,0.0003818000800318679,0.832549486030386,0.0,0.5827846402212702
absurd,0.00019720873673319424,8.588569113453606e-05,0.831244848581673,0.0,0.581871394007171
dope,0.00035158155655160933,0.00015317268429025706,0.830875399805873,0.0,0.5816127798641111
published,0.0005292484599195019,0.00023105926086006555,0.8287835380978322,0.0,0.5801484766684826
sorta,0.0002699900852989225,0.0001179403200855603,0.8282060251686888,0.0,0.5797442176180821
intended,0.00021089838451293137,9.216018411198328e-05,0.8278476218949976,0.0,0.5794933353264983
interested,0.0014166871373551234,0.0006195828333587443,0.8270299300789993,0.0,0.5789209510552995
romantic,0.00031164357657305553,0.00013631724885713545,0.8268748579393544,0.0,0.5788124005575481
playlist,0.00031110319076651204,0.00013646550548702756,0.8240523732691075,0.0,0.5768366612883752
adventures,0.0002686312169846345,0.00011786156784175313,0.8238282403317972,0.0,0.5766797682322581
kill,0.0011915245942982389,0.0005231070933135525,0.8232026201124079,0.0,0.5762418340786855
beginning,0.0006310572860899339,0.00027710531674968224,0.8229988034071719,0.0,0.5760991623850203
enjoying,0.0009426133476784177,0.0004147158003816821,0.8210625725609193,0.0,0.5747438007926434
wave,0.0003518227582378858,0.0001552362164592309,0.8181792271059212,0.0,0.5727254589741447
subs,0.00026023901194054296,0.00011489195895503156,0.8176077998925343,0.0,0.572325459924774
90,0.0007641887859305837,0.0003375160032026192,0.8172017691356472,0.0,0.572041238394953
cute,0.004630023396085812,0.002058222281200818,0.8107192543108043,0.0,0.567503478017563
vintage,0.000302746391954326,0.00013463330416558448,0.8103402350837127,0.0,0.5672381645585989
female,0.0006895829969439058,0.0003071744171041608,0.8086711619589212,0.0,0.5660698133712448
uwu,0.00028487488834043616,0.00012692987114485595,0.8084149205682452,0.0,0.5658904443977716
tem,0.00033142283466296163,0.0001477187610960169,0.8080844279067779,0.0,0.5656590995347445
recognize,0.000324978252587235,0.00014488469182819742,0.807819685196276,0.0,0.5654737796373932
specific,0.0006609983184414913,0.0002949290890019803,0.807016156928481,0.0,0.5649113098499366
400,0.00017781326551242598,7.953979492341954e-05,0.8044757731401454,0.0,0.5631330411981017
belongs,0.0002819643130391435,0.00012624548619572198,0.8035517613598524,0.0,0.5624862329518966
tone,0.00027887125762377266,0.00012516127470747169,0.8011466893626626,0.0,0.5608026825538638
super,0.00218017497683959,0.0009807035563884543,0.7988901322984501,0.0,0.559223092608915
officially,0.000373148336817347,0.0001679273213128611,0.7984444243524672,0.0,0.558911097046727
un,0.0011618188420489896,0.0005230664416400588,0.7980334228375905,0.0,0.5586233959863133
epic,0.0006738557816795866,0.00030363034098033353,0.7972049554184466,0.0,0.5580434687929126
screaming,0.0003440907354496162,0.00015528356345833108,0.7956521478775784,0.0,0.5569565035143048
green,0.001829187893954759,0.0008259783319091922,0.7950587665226039,0.0,0.5565411365658227
wanna,0.0030752702979007685,0.001388754716222793,0.7949853016762591,0.0,0.5564897111733813
gal,0.00028681495570894263,0.00012956912840269885,0.7946222822844076,0.0,0.5562355975990853
continue,0.0009444783244967326,0.0004269405500003904,0.793987832778976,0.0,0.5557914829452831
yo,0.0007083028605803217,0.00032025731376408254,0.7937468221545811,0.0,0.5556227755082067
differences,0.00020038431991720838,9.07695650790058e-05,0.7919124765088719,0.0,0.5543387335562102
needing,0.00022924680703083634,0.00010388422378274617,0.7915216105700987,0.0,0.5540651273990691
physical,0.0004767627350679966,0.00021610982544742585,0.7912319737878178,0.0,0.5538623816514725
random,0.0015718990426363915,0.0007133473430575946,0.7900712131632011,0.0,0.5530498492142407
technically,0.00041933592526944815,0.00019041317612545543,0.7894757206570796,0.0,0.5526330044599557
robin,0.00031033578632089914,0.00014094247765420527,0.7893026584233819,0.0,0.5525118608963673
cover,0.0010414081279978005,0.00047300105512985155,0.7892313109741621,0.0,0.5524619176819134
metal,0.00104027078735138,0.00047268508583098775,0.788806828991622,0.0,0.5521647802941354
suggestions,0.00045197149788785834,0.00020551302114742636,0.7881094595628515,0.0,0.551676621693996
esse,0.00039600333869766076,0.00018007197988536089,0.7880656802551825,0.0,0.5516459761786278
liking,0.0004443875080808088,0.00020221749906978022,0.7873528320396082,0.0,0.5511469824277256
version,0.0016397373057846266,0.0007469874742153008,0.786242838829378,0.0,0.5503699871805645
review,0.0007723295433965101,0.0003521624698230992,0.7853185430364618,0.0,0.5497229801255232
demons,0.0002049284734961017,9.353277270336009e-05,0.7843485422350784,0.0,0.5490439795645549
multi,0.0002128802998453021,9.747320401153639e-05,0.7811519694313562,0.0,0.5468063786019494
material,0.0004710735990911854,0.00021585938770284899,0.7803868793199391,0.0,0.5462708155239573
thriller,0.00018364487096368147,8.415548327516042e-05,0.7803371205661016,0.0,0.5462359843962711
nice meet,0.0002557517867011855,0.00011727739269717768,0.7796649228012181,0.0,0.5457654459608526
death,0.0015623818030852598,0.0007168985611508354,0.7790323034251592,0.0,0.5453226123976114
yellow,0.0004143539415285178,0.00019042435072458806,0.7774652493640325,0.0,0.5442256745548227
creation,0.00024447219607994983,0.00011242489301280007,0.7768157235216825,0.0,0.5437710064651777
sm,0.00047917037738218297,0.00022047836190069515,0.7762564251082192,0.0,0.5433794975757534
source,0.0006976469772261343,0.0003211867156991096,0.7756904206574268,0.0,0.5429832944601987
pixelart,0.0003069120192253135,0.00014164538511249897,0.7732340977882877,0.0,0.5412638684518013
angel,0.00048768650598618826,0.0002251007767119527,0.773124356034217,0.0,0.5411870492239519
li,0.00024867340985225916,0.00011486965247016487,0.7723419313843999,0.0,0.5406393519690799
february,0.00018453232772212244,8.525433266180382e-05,0.772185097203336,0.0,0.5405295680423351
discussed,0.0001598860448796926,7.389579395204922e-05,0.7718047032363952,0.0,0.5402632922654765
fansly,0.00020705309091465995,9.582162986098648e-05,0.7704862366698376,0.0,0.5393403656688863
written,0.0007359881363253244,0.0003408987854813963,0.7696282255507477,0.0,0.5387397578855234
way like,0.000204627228442701,9.493142384586684e-05,0.7680345846233149,0.0,0.5376242092363204
theater,0.0002691749051186397,0.00012491289589728022,0.7677442825805705,0.0,0.5374209978063993
lock screen,0.00029512878534553825,0.00013706803009908353,0.7669340581946602,0.0,0.5368538407362621
cooking,0.0008702596686376694,0.0004051432783334871,0.7645507266895539,0.0,0.5351855086826877
release,0.0010404026751834443,0.00048439357767000516,0.7644652412754693,0.0,0.5351256688928285
helluvaboss,0.00022312706309166405,0.00010409244697933624,0.7624614687765428,0.0,0.5337230281435799
interact,0.00041046016855093067,0.0001918202674950405,0.7607197881382279,0.0,0.5325038516967595
apart,0.0004047441982277561,0.00018930481477978179,0.7598964845196657,0.0,0.531927539163766
overall,0.0005466361269862239,0.0002558655983375572,0.7591308573059493,0.0,0.5313916001141645
pepper,0.0003930417183709045,0.00018398187762958242,0.7590782091302967,0.0,0.5313547463912076
finish,0.0010634505111308083,0.0004980908848981524,0.7584914326928746,0.0,0.5309440028850122
know think,0.00024552345056512957,0.00011512682612246865,0.757357646474886,0.0,0.5301503525324202
rt,0.00040822329326338996,0.00019141854029548335,0.7573516935808055,0.0,0.5301461855065638
kid,0.001304302743004148,0.0006119010317577579,0.7568532370439128,0.0,0.529797265930739
essentially,0.0002576685149576873,0.00012114445890617434,0.7546897869629355,0.0,0.5282828508740548
stuff,0.004451340489045017,0.002095331291355642,0.7534935838788789,0.0,0.5274455087152152
need new,0.0002813319595988833,0.00013277902590573513,0.7508486381826789,0.0,0.5255940467278751
character love,0.00020043802761573668,9.478171589202075e-05,0.7489280333005712,0.0,0.5242496233103998
nt know,0.0003575307950885753,0.00016915272790633237,0.7484191648064932,0.0,0.5238934153645451
el,0.001414333173424074,0.0006692509166969911,0.7482543126175035,0.0,0.5237780188322524
cultural,0.0002541043524300109,0.00012046595005925182,0.7463774415390173,0.0,0.5224642090773121
tv,0.002970645252027743,0.0014087354554701355,0.7460866865735998,0.0,0.5222606806015199
def,0.0004944373373970936,0.00023474426974348154,0.7449234924197856,0.0,0.5214464446938499
1990,0.00016823156842597108,8.004334523991533e-05,0.7427724554451711,0.0,0.5199407188116197
this,0.00022409826100208891,0.00010677741963665578,0.741337653013798,0.0,0.5189363571096586
love,0.020998404239566924,0.010010606977385763,0.7408012124267057,0.0,0.518560848698694
